brand,rating,review,date_experience
Temu,1,Livraison qui dure plus que 2 mois pour 3 articles. Je ne recommande pas !!!!,20 juillet 2024
Temu,1,"en retard , a éviter , bon de reduction de 5 euros pour commander à 20 minimum arnaque",20 juillet 2024
Temu,1,"Temu France c’est un gros arnaque jamais commandé dans cette site, leurs prix est extrêmement chers que sur le marché normal, en plus ils vont nous manipulent pour avoir des produits gratuits mais au final non, ils vont te dire tu as des cadeaux gratuits pour l’avoir faut que tu télécharge l’appli, une fois installé on te demande de payer les produits deux fois prix. Attention à vous jamais télécharger cette maudite application et jamais commander sur cette site arnaque de siècle !!",20 juillet 2024
Temu,1,"client depuis la première heure. Au début aucun minimum d achat. Après 10 €, ce que j ai encore accepté. maintenant 20 € sauf pour les nouveau clients c est 10 €. C estz pas comme ca qu on garde des clients. compte supprimé",19 juillet 2024
Temu,1,"Parce que je ne peux pas mettre 0Seule et unique commande qui n est jamais arrivée,le site vous ballade en vous inondant de mails sous prétexte de retard on vous incite à acheter d autres articles avec un remboursement bidon par bon de réduction",05 juillet 2024
Temu,1,Livraison chaotique d’ailleurs pas livré bien évidemment nous sommes informés des délais mais une fois payé ! Harcèlement commercial insupportable - je déconseille vivement même avec un prix attractif la nuisance et le non respect du client n’a pas de prix ! A fuir !,19 juillet 2024
Temu,2,On se fait avoir  sur ce site On vous propose des articles à 100% remboursés et quand on les note on doit acheter pour 45€ Ok  Mais ensuite On vous remplace les articles a 100% par  d’autres beaucoup moins chers Également on vous harcèle pour des crédits soit disant alors qu’on n’en a pas Et quand on se dit que c’est peut être un crédit qu’on nous accorde alors  on fait la commande le piège est qu’il n’y en avait pasEt que vous êtes débité de la totalité des achats Alors méfiez vous Très déçue par ce site limite malhonnête,19 juillet 2024
Temu,1,"temu fait appel à des prestataires de livraison incapables de trouver l'adresse du lieu à servir  alors que le libellé de livraison est exact et après vérification  , visible sur  TOMTOM , GoogleMap , Via Michelin , et j'en passe ..... mon adresse est des plus banale qu ' elle soit . 3 refus de me livrer . TEMU est injoignable - impossible  de lui signaler cette défaillance  .3e promesse  livraison pour le 20/07 - j'attends .",19 juillet 2024
Temu,2,"Harcèlement commercial pénible suite à l'obtention d'une remise créditée sous forme d'avoir, 3 rappels par jour pour utiliser cet avoir et pousser très maladroitement à la commande... Et que penser du minimum de commande variable... Jusqu'à 20 euros ! Mieux vaut aller sur Aliexpress avec un minimum de commande à 10 euros !",15 juillet 2024
Temu,1,"Fournisseur voleur, commande jamais validée livraison jamais effectuée demande remboursement sans délai plus jamais méfier vous",07 juillet 2024
Temu,1,"Très décue mon minimum de commande est passé de10 à 15 euros il y a quelques semaines et depuis hier de 15 à 20 euros, j ai fait une réclamation la réponse de Temu ""c est pour vous obliger à consommer"" et bien en ce qui me concerne je fais aller consommer ailleurs, chez les concurrents qui ne pratique pas la même politique ...bye bye Temu.",17 juillet 2024
Temu,1,"Ne commander pas sur se site !!! Vérifier sur test achat ! Ici même c’est plus de 35% de client insatisfait . Test achat déclare que Temu a déjà été condamné à plusieurs reprise pour fraudes , pour cyber sécurité et j en passe !!! J ai malgres ce fait tenter l expérience à mon grand regret !!  1 et commande effectuée , je reçois une notification m indiquant que le livreur colis privé arrive en ce jour , je suis à la maison et j attends ce passage … sans surprise une mise à jour a lieu et ont m indique que le livreur est venu 😅 évidemment que non ! Je contacte Temu . Et on reprogrammé une date de livraison le 16 … ou à nouveau je prend congé .. pour rien … le lendemain je reçois une notification comme de quoi le colis est livré 😅😅😅 ce qui est clairement faux ! Temu sous la menace juridique me rembourse directement et m’indique avoir mit colis privé en liste noire . Je peux donc commander à nouveau sans souci ! Je fais confiance … et là que vois je colis privé prend en charge mon colis 😅. Je tape le numéro de suivi sur leurs site et là c’est indiqué qu aucun numéro de suivi est associé à ce numéro !  Je les contacte à nouveau , et là personne sait m aider … ni expliquer pourquoi ! Je contacte test achats , ceux ci me disent que Temu a de multiples plainte ! Ce site est frauduleux !  Aucun suivi ! Aucun information légale sur les vendeurs! Rien n’est mit en œuvre pour leurs clients . La satisfaction du client à leurs yeux ne se traduit qu en euro ! Bannissez ce site !! Où armez vous de courage et de patience pour la livraison de vos colis !",18 juillet 2024
Temu,1,Qualités médiocre Livraison médiocre Depose les colis en trottoir en plein centre ville de bruxelles donc risque de vol. Temu ne rembourse pas les colis livré = volé parceque il sont jeter en trottoir Je voudrais rajouter des preuves à l'appui mes pas possible ici sur trustpilot.  Bav 19.07.2024: suite réponse à ma réaction. Je confirme bien que votre service clientèle à refusé de faire la moindre efforts concernant un remboursements complets de mes achats non reçues. Ou bien une réexpédition de mes colis. Donc votre réponse et bien incorrectes veuillez respecter vos clients. Bav,17 juillet 2024
Temu,1,Produit dérivés de mauvaise qualité une horreur se site des attentes de 1 mois voir même plus conseille commender jamais sur se site,18 juillet 2024
Temu,1,"J'avais des articles de 46 euros dans mon panier. Temu a coupé cette somme sur ma carte bancaire alors que je n'ai fait aucun paiement. Ils avaient enregistré ma carte bancaire sans mon autorisation. Je ne sais comment ils volent de la sorte sans avoir les 3 chiffres clés de sécurité derrière la carte bancaire.Le service client a refusé de m'écouter, de me rembourser. J'ai supprimé mon adresse postale et je suis allé dans mon compte bancaire geler ma carte bancaire. J'ai aussi supprimé mon adresse mail.Pour mon panier, j'attendais la promotion. Quand ils me l'ont proposé aujourd'hui en demandant de payer 3 articles pour en bénéficier, je l'ai fait. C'est ici que je vois leur arnaque sur ma carte bancaire, 46 euros partis.Je leur ai abandonné mon argent, 46,35 euros + 8,97 euros + ces articles.Je n'aime pas des systèmes de vol où ils font ce qu'ils veulent des cartes bancaires des clients qu'ils enregistrent sans autorisation et les manipulent à leur guise.C'est saugrenu, TEMU. Je vous rends davantage milliardaires avec mon argent puisque vous avez les 3 chiffres de sécurité qui se trouvent sur le dos de ma carte bancaire.",17 juillet 2024
Temu,1,Il faut faire attention A Temu c’est des voleurs j’ai commandé un colis je ne l’ai pas reçu et là ils sont en train de me chercher la petite bête ils disent que je l’ai reçu il ne veut pas me rembourser et quand vous voyez que vous allez dans des magasins où il y a plein de colis Des colis perdu ils sont à vendre au kilo,17 juillet 2024
Temu,1,"Arnaque et companies !!! Très très déçue,  j'ai acheté un placard à chaussures et reçu une boîte à rien de qualité de m-de. Super.  Plus jamais de la vie je comenderai quoique ce soit sur Temu !",17 juillet 2024
Temu,1,"Des voleurs et des menteurs. Il m'ont livré une commande jamais reçue. Le livreur a indiqué ""commande livrée"".J'annule donc ma 2è commande où j'avais demandé une livraison express, donc 5,90€ en plus.Non seulement sur la 1ère commande ils me remboursent sans mes crédits utilisés et le livreur n'a même pas une trace de la signature. Colis privé ne m'a jamais contactée. Temu sous entend que c'est un de mes voisins qui l'a pris. Dommage pour Temu, il y a des caméras 3D partout et personne n'a été vu prenant mon colis, ni aucun transporteur.Sur la 2è commande, ils me font quand même payer les frais de livraison et ils m'enlèvent aussi les crédits utilisés.J'ai eu je ne sais combien d'interlocuteurs pour répéter et répéter en permanence. Voleurs, arnaqueurs. Honteux et inadmissible !",16 juillet 2024
Temu,1,"Tout c’est toujours bien passé sauf quand je commande le 14 juin 2024 et que nous sommes le 17 juillet 2024. Pas de livraison, pas d’information, j’attends toujours alors que la commande est payée depuis plus d’un mois. Impossible de joindre quelqu’un ! On est dans le flou, l’attente sans fin !",14 juin 2024
Temu,1,depuis un mois j'attends mon remboursement des heures au tachatt pour au final rien c'est ma banque qui doit traité et ma banque n'a rien reçu en colère pas honnête aucun contact mon argent c'est volatilisé plu jamais ce site,07 juin 2024
Temu,1,Bon site d'escrocs passée commande y'a plus de 3 semaines.. Pas de livraison impossible de les joindre.. Je vais retourné sur shein..Très déçu de temu,16 juillet 2024
Temu,1,"Première commande, je commande des sets de table en osier et je reçois un tuyau de piscine...je me dis qu’en remontant l’information avec des photos, mon problème sera vite résolu. Mais non, cela fait plus d’une semaine que ça dure, on me balade de conseiller en conseiller et on me redemande les photos déjà envoyée et bien sûr, aucune validation de remboursement ! Je me sens volée ! J’ai payé pour un produit que je n’ai jamais reçu et on refuse de me rembourser, c’est honteux !....Et maintenant vous me répondez sur cet avis qu'il faut faire une demande de remboursement auprès du site. Vous n'avez pas bien lu ci-dessus ? C'est bien évidemment ce que j'ai fait lorsque j'ai ouvert mon colis qui ne contenait pas le bon article commandé ! Cela fait plus d'une semaine que j'échange avec divers conseillers et que j'envoie quotidiennement les mêmes photos qui me sont réclamées alors qu'elles ont déjà été envoyées ! La garantie livraison que vous laissez entendre sur votre site est un mensonge...j'attends toujours mon remboursement !",16 juillet 2024
Temu,1,"Articles inutilisables, déformés par la livraison,  trop petits, non conformes à la description,....bref, même à ce prix, c'est trop chère puisque bon à mettre à la poubelle",15 juillet 2024
Temu,1,"J’ai passé une commande , et je n’ai jamais été livré, impossible d’accéder à Mondial relay pour avoir des explications.      J’ai la sensation d’avoir été escroqué",30 juin 2024
Temu,1,"TEMU est un VOLEUR ! Et de très MAUVAISE FOI. Alors fuyez, en prenant le client pour un menteur et qui a dû temps à perdre pdt 1 h sur le tchat et pour 1,99€En effet un colis est arrivé avec 1 article manquant MAIS la réponse « âpres vérification nous vous avons bien tt expédié bon voyons si je n’ai pas reçu l’article il faut dire que j’ai bien reçu et que TELU ne reconnaît pas avoir oublié de l’inclure. J’exige que cet article me soit remboursé. Ils sont vraiment null. Je vous conseille ALIEXPRESS et SHEIN. Leur service client est bcp plus efficace",13 juillet 2024
